Date,AAPL,AMZN,FB,GOOG,MSFT
2011-01-14 00:00:00,346.99000000000001,188.75,,624.17999999999995,27.030000000000001
2011-01-18 00:00:00,339.19,191.25,,639.63,27.370000000000001
2011-01-19 00:00:00,337.38999999999999,186.87,,631.75,27.190000000000001
2011-01-20 00:00:00,331.25999999999999,181.96000000000001,,626.76999999999998,27.079999999999998
2011-01-21 00:00:00,325.31999999999999,177.41999999999999,,611.83000000000004,26.760000000000002
2011-01-24 00:00:00,336.00999999999999,176.84999999999999,,611.08000000000004,27.109999999999999
2011-01-25 00:00:00,339.94,176.69999999999999,,619.90999999999997,27.170000000000002
2011-01-26 00:00:00,342.38,175.38999999999999,,616.5,27.489999999999998
2011-01-27 00:00:00,341.74000000000001,184.44999999999999,,616.78999999999996,27.57
2011-01-28 00:00:00,334.66000000000003,171.13999999999999,,600.99000000000001,26.5
2011-01-31 00:00:00,337.87,169.63999999999999,,600.36000000000001,26.489999999999998
2011-02-01 00:00:00,343.55000000000001,172.11000000000001,,611.03999999999996,26.73
2011-02-02 00:00:00,342.85000000000002,173.53,,612.0,26.690000000000001
2011-02-03 00:00:00,341.97000000000003,173.71000000000001,,610.14999999999998,26.41
2011-02-04 00:00:00,345.01999999999998,175.93000000000001,,610.98000000000002,26.52
2011-02-07 00:00:00,350.38,176.43000000000001,,614.28999999999996,26.93
2011-02-08 00:00:00,353.68000000000001,183.06,,618.38,27.010000000000002
2011-02-09 00:00:00,356.63,185.30000000000001,,616.5,26.710000000000001
2011-02-10 00:00:00,353.01999999999998,186.21000000000001,,616.44000000000005,26.27
2011-02-11 00:00:00,355.31999999999999,189.25,,624.5,26.030000000000001
2011-02-14 00:00:00,357.63999999999999,190.41999999999999,,628.14999999999998,26.010000000000002
2011-02-15 00:00:00,358.36000000000001,189.03,,624.14999999999998,25.899999999999999
2011-02-16 00:00:00,361.57999999999998,186.62,,624.22000000000003,25.960000000000001
2011-02-17 00:00:00,356.76999999999998,187.75999999999999,,625.25999999999999,26.140000000000001
2011-02-18 00:00:00,349.06,186.5,,630.08000000000004,26.0
2011-02-22 00:00:00,337.16000000000003,180.41999999999999,,610.21000000000004,25.550000000000001
2011-02-23 00:00:00,341.16000000000003,176.68000000000001,,611.32000000000005,25.550000000000001
2011-02-24 00:00:00,341.41000000000003,177.75,,608.82000000000005,25.719999999999999
2011-02-25 00:00:00,346.67000000000002,177.24000000000001,,610.03999999999996,25.510000000000002
2011-02-28 00:00:00,351.69999999999999,173.28999999999999,,613.39999999999998,25.539999999999999
2011-03-01 00:00:00,347.81999999999999,169.44,,600.75999999999999,25.129999999999999
2011-03-02 00:00:00,350.61000000000001,172.02000000000001,,600.78999999999996,25.059999999999999
2011-03-03 00:00:00,358.01999999999998,172.78999999999999,,609.55999999999995,25.170000000000002
2011-03-04 00:00:00,358.45999999999998,171.66999999999999,,600.62,24.93
2011-03-07 00:00:00,353.83999999999997,169.08000000000001,,591.65999999999997,24.710000000000001
2011-03-08 00:00:00,354.24000000000001,166.88999999999999,,592.30999999999995,24.890000000000001
2011-03-09 00:00:00,350.95999999999998,169.05000000000001,,591.76999999999998,24.870000000000001
2011-03-10 00:00:00,345.19,166.13999999999999,,580.29999999999995,24.41
2011-03-11 00:00:00,350.49000000000001,168.06999999999999,,576.71000000000004,24.670000000000002
